"[40.0, 4.0, 15.0, 2.0, 9.0, 0.0, 4.0, 0.0, 99999.0, 0.0, 70.0, 37.0]",,,,0.012233495712280273
"[30.0, 2.0, 9.0, 0.0, 2.0, 1.0, 4.0, 1.0, 0.0, 0.0, 40.0, 37.0]",,,,0.010719776153564453
"[46.0, 2.0, 10.0, 2.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 40.0, 37.0]",,,,0.010819196701049805
"[32.0, 2.0, 11.0, 2.0, 7.0, 0.0, 4.0, 0.0, 0.0, 0.0, 60.0, 37.0]",,,,0.011018753051757812
"[63.0, 2.0, 10.0, 2.0, 9.0, 0.0, 4.0, 0.0, 0.0, 0.0, 16.0, 37.0]",,,,0.009704351425170898
"[25.0, 2.0, 4.0, 2.0, 5.0, 0.0, 4.0, 0.0, 0.0, 0.0, 40.0, 24.0]",,,,0.010767936706542969
"[71.0, 1.0, 9.0, 6.0, 3.0, 2.0, 4.0, 1.0, 0.0, 0.0, 33.0, 37.0]",,,,0.009963512420654297
"[37.0, 2.0, 9.0, 2.0, 5.0, 0.0, 4.0, 0.0, 0.0, 0.0, 40.0, 37.0]",,,,0.010332584381103516
"[44.0, 2.0, 11.0, 2.0, 3.0, 0.0, 2.0, 0.0, 0.0, 0.0, 40.0, 37.0]",,,,0.011079549789428711
"[21.0, 2.0, 9.0, 4.0, 10.0, 3.0, 4.0, 0.0, 0.0, 0.0, 40.0, 37.0]",,,,0.010893106460571289
"[18.0, 2.0, 8.0, 4.0, 7.0, 1.0, 4.0, 1.0, 0.0, 0.0, 25.0, 37.0]",,,,0.010032415390014648
"[33.0, 2.0, 13.0, 2.0, 3.0, 0.0, 4.0, 0.0, 0.0, 0.0, 40.0, 37.0]",,,,0.012160778045654297
"[29.0, 2.0, 13.0, 2.0, 9.0, 5.0, 4.0, 1.0, 0.0, 0.0, 24.0, 37.0]",,,,0.013822793960571289
"[46.0, 2.0, 10.0, 2.0, 11.0, 0.0, 4.0, 0.0, 0.0, 0.0, 40.0, 37.0]",,,,0.010703563690185547
"[58.0, 3.0, 9.0, 2.0, 11.0, 0.0, 4.0, 0.0, 0.0, 0.0, 55.0, 37.0]",,,,0.00963139533996582
"[42.0, 5.0, 13.0, 0.0, 9.0, 1.0, 2.0, 0.0, 0.0, 0.0, 40.0, 37.0]",,,,0.01376652717590332
"[45.0, 5.0, 14.0, 0.0, 3.0, 4.0, 4.0, 1.0, 0.0, 0.0, 40.0, 37.0]",,,,0.010622501373291016
"[62.0, 4.0, 10.0, 6.0, 4.0, 4.0, 4.0, 1.0, 0.0, 0.0, 50.0, 37.0]",,,,0.009516477584838867
"[26.0, 2.0, 10.0, 0.0, 5.0, 1.0, 4.0, 0.0, 0.0, 0.0, 45.0, 37.0]",,,,0.010859251022338867
"[36.0, 1.0, 9.0, 0.0, 0.0, 4.0, 4.0, 1.0, 0.0, 0.0, 40.0, 37.0]",,,,0.009018659591674805
"[53.0, 2.0, 13.0, 4.0, 7.0, 1.0, 1.0, 1.0, 0.0, 0.0, 21.0, 22.0]",,,,0.011075496673583984
"[21.0, 2.0, 10.0, 4.0, 12.0, 3.0, 4.0, 1.0, 0.0, 0.0, 25.0, 6.0]",,,,0.010168075561523438
"[34.0, 2.0, 10.0, 4.0, 3.0, 1.0, 4.0, 1.0, 0.0, 0.0, 50.0, 37.0]",,,,0.010434150695800781
"[39.0, 3.0, 13.0, 2.0, 9.0, 5.0, 4.0, 1.0, 0.0, 0.0, 40.0, 37.0]",,,,0.009843826293945312
"[52.0, 2.0, 10.0, 2.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.0, 40.0, 37.0]",,,,0.010156393051147461
"[42.0, 1.0, 9.0, 0.0, 7.0, 1.0, 2.0, 0.0, 0.0, 0.0, 40.0, 37.0]",,,,0.010469913482666016
"[23.0, 2.0, 7.0, 0.0, 7.0, 4.0, 4.0, 1.0, 0.0, 0.0, 35.0, 37.0]",,,,0.010335683822631836
"[23.0, 2.0, 11.0, 4.0, 13.0, 3.0, 1.0, 0.0, 0.0, 0.0, 40.0, 33.0]",,,,0.010837554931640625
"[30.0, 5.0, 9.0, 5.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 40.0, 37.0]",,,,0.009319305419921875
"[33.0, 1.0, 9.0, 0.0, 10.0, 4.0, 4.0, 0.0, 0.0, 0.0, 40.0, 37.0]",,,,0.011016368865966797
"[48.0, 2.0, 13.0, 2.0, 11.0, 0.0, 4.0, 0.0, 0.0, 0.0, 40.0, 37.0]",,,,0.013734579086303711
"[28.0, 2.0, 13.0, 4.0, 0.0, 1.0, 4.0, 1.0, 0.0, 0.0, 45.0, 37.0]",,,,0.01212930679321289
"[60.0, 2.0, 9.0, 6.0, 6.0, 1.0, 4.0, 1.0, 0.0, 0.0, 40.0, 37.0]",,,,0.010788917541503906
"[61.0, 2.0, 9.0, 2.0, 7.0, 5.0, 4.0, 1.0, 0.0, 0.0, 4.0, 37.0]",,,,0.01028132438659668
"[40.0, 4.0, 15.0, 2.0, 9.0, 0.0, 4.0, 0.0, 0.0, 0.0, 40.0, 37.0]",,,,0.011193275451660156
"[27.0, 2.0, 10.0, 0.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 36.0, 37.0]",,,,0.009575128555297852
"[45.0, 2.0, 10.0, 2.0, 6.0, 0.0, 4.0, 0.0, 0.0, 0.0, 65.0, 37.0]",,,,0.010348796844482422
"[19.0, 2.0, 8.0, 4.0, 7.0, 3.0, 4.0, 1.0, 0.0, 0.0, 20.0, 37.0]",,,,0.009465694427490234
"[33.0, 2.0, 4.0, 4.0, 7.0, 4.0, 2.0, 1.0, 0.0, 0.0, 14.0, 36.0]",,,,0.010727882385253906
"[60.0, 1.0, 13.0, 2.0, 10.0, 0.0, 4.0, 0.0, 7298.0, 0.0, 48.0, 37.0]",,,,0.010320186614990234
"[55.0, 4.0, 6.0, 2.0, 13.0, 0.0, 4.0, 0.0, 0.0, 0.0, 50.0, 37.0]",,,,0.010842323303222656
"[36.0, 2.0, 12.0, 2.0, 11.0, 0.0, 4.0, 0.0, 0.0, 0.0, 60.0, 37.0]",,,,0.010265350341796875
"[52.0, 2.0, 9.0, 2.0, 13.0, 5.0, 4.0, 1.0, 0.0, 0.0, 40.0, 37.0]",,,,0.011379241943359375
"[19.0, 2.0, 9.0, 4.0, 11.0, 3.0, 4.0, 1.0, 0.0, 0.0, 35.0, 37.0]",,,,0.009886741638183594
"[38.0, 2.0, 11.0, 2.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.0, 50.0, 37.0]",,,,0.010883808135986328
"[36.0, 1.0, 12.0, 5.0, 0.0, 4.0, 4.0, 1.0, 0.0, 0.0, 40.0, 37.0]",,,,0.011178970336914062
"[46.0, 2.0, 9.0, 3.0, 7.0, 1.0, 4.0, 0.0, 0.0, 0.0, 35.0, 24.0]",,,,0.011136531829833984
"[51.0, 2.0, 9.0, 2.0, 6.0, 0.0, 2.0, 0.0, 0.0, 0.0, 40.0, 37.0]",,,,0.009708404541015625
"[29.0, 2.0, 10.0, 2.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.0, 40.0, 37.0]",,,,0.011250019073486328
"[28.0, 2.0, 10.0, 4.0, 12.0, 3.0, 2.0, 0.0, 0.0, 0.0, 24.0, 37.0]",,,,0.010340452194213867
"[43.0, 2.0, 10.0, 0.0, 2.0, 4.0, 4.0, 0.0, 0.0, 0.0, 42.0, 37.0]",,,,0.01062774658203125
"[54.0, 2.0, 13.0, 2.0, 12.0, 0.0, 4.0, 0.0, 0.0, 0.0, 25.0, 37.0]",,,,0.01180577278137207
"[65.0, 5.0, 14.0, 2.0, 9.0, 0.0, 4.0, 0.0, 6514.0, 0.0, 35.0, 37.0]",,,,0.011900186538696289
