"[7.4, 0.7, 0.0, 1.9, 0.076, 11.0, 34.0, 0.9978, 3.51, 0.56, 9.4]",,,,0.009363412857055664
"[7.8, 0.88, 0.0, 2.6, 0.098, 25.0, 67.0, 0.9968, 3.2, 0.68, 9.8]","['6.7', '0.4', '0.542459386415681?', '6.7', '0.098', '25', '67', '0.9968', '3.2', '0.68', '9.8']",6.222459386415681?,6.222459386415681?,0.015156030654907227
"[7.8, 0.76, 0.04, 2.3, 0.092, 15.0, 54.0, 0.997, 3.26, 0.65, 9.8]","['4.672192772961220?', '0.2', '0.55', '6.7', '0.092', '15', '54', '0.997', '3.26', '0.65', '9.8']",8.597807227038779?,8.597807227038779?,0.012691974639892578
"[11.2, 0.28, 0.56, 1.9, 0.075, 17.0, 60.0, 0.998, 3.16, 0.58, 9.8]","['6.7', '0.28', '0.55', '6.7', '0.075', '17', '60', '0.998', '3.16', '0.58', '9.8']",9.31,9.31,0.01523900032043457
"[7.4, 0.7, 0.0, 1.9, 0.076, 11.0, 34.0, 0.9978, 3.51, 0.56, 9.4]",,,,0.014271259307861328
"[7.4, 0.66, 0.0, 1.8, 0.075, 13.0, 40.0, 0.9978, 3.51, 0.56, 9.4]",,,,0.011092424392700195
"[7.9, 0.6, 0.06, 1.6, 0.069, 15.0, 59.0, 0.9964, 3.3, 0.46, 9.4]",,,,0.009223222732543945
"[7.3, 0.65, 0.0, 1.2, 0.065, 15.0, 21.0, 0.9946, 3.39, 0.47, 10.0]",,,,0.014526844024658203
"[7.8, 0.58, 0.02, 2.0, 0.073, 9.0, 18.0, 0.9968, 3.36, 0.57, 9.5]",,,,0.009363174438476562
"[6.7, 0.58, 0.08, 1.8, 0.0969999999999999, 15.0, 65.0, 0.9959, 3.28, 0.54, 9.2]",,,,0.0102691650390625
"[5.6, 0.615, 0.0, 1.6, 0.089, 16.0, 59.0, 0.9943, 3.58, 0.52, 9.9]",,,,0.009996175765991211
"[8.9, 0.62, 0.18, 3.8, 0.176, 52.0, 145.0, 0.9986, 3.16, 0.88, 9.2]","['4', '0.2', '0.55', '6.7', '0.176', '52', '145', '0.9986', '3.16', '0.88', '9.2']",8.59,8.59,0.01374506950378418
"[8.9, 0.62, 0.19, 3.9, 0.17, 51.0, 148.0, 0.9986, 3.17, 0.93, 9.2]","['6.7', '0.2', '0.55', '6.7', '0.17', '51', '148', '0.9986', '3.17', '0.93', '9.2']",5.78,5.78,0.013500452041625977
"[8.1, 0.56, 0.28, 1.7, 0.368, 16.0, 56.0, 0.9968, 3.11, 1.28, 9.3]",,,,0.015363454818725586
"[7.4, 0.59, 0.08, 4.4, 0.086, 6.0, 29.0, 0.9974, 3.38, 0.5, 9.0]",,,,0.012388229370117188
"[7.9, 0.32, 0.51, 1.8, 0.341, 17.0, 56.0, 0.9969, 3.04, 1.08, 9.2]",,,,0.009235620498657227
"[8.9, 0.22, 0.48, 1.8, 0.077, 29.0, 60.0, 0.9968, 3.39, 0.53, 9.4]",,,,0.009541749954223633
"[7.6, 0.39, 0.31, 2.3, 0.0819999999999999, 23.0, 71.0, 0.9982, 3.52, 0.65, 9.7]",,,,0.00920867919921875
"[7.9, 0.43, 0.21, 1.6, 0.106, 10.0, 37.0, 0.9966, 3.17, 0.91, 9.5]","['6.7', '0.4', '0.55', '6.7', '0.106', '10', '37', '0.9966', '3.17', '0.91', '9.5']",6.67,6.67,0.014053821563720703
"[8.5, 0.49, 0.11, 2.3, 0.084, 9.0, 67.0, 0.9968, 3.17, 0.53, 9.4]",,,,0.008660554885864258
"[6.9, 0.4, 0.14, 2.4, 0.085, 21.0, 40.0, 0.9968, 3.43, 0.63, 9.7]",,,,0.010629892349243164
"[6.3, 0.39, 0.16, 1.4, 0.08, 11.0, 23.0, 0.9955, 3.34, 0.56, 9.3]",,,,0.0438694953918457
"[7.6, 0.41, 0.24, 1.8, 0.08, 4.0, 11.0, 0.9962, 3.28, 0.59, 9.5]",,,,0.02656388282775879
"[7.9, 0.43, 0.21, 1.6, 0.106, 10.0, 37.0, 0.9966, 3.17, 0.91, 9.5]","['6.7', '0.4', '0.55', '6.7', '0.106', '10', '37', '0.9966', '3.17', '0.91', '9.5']",6.67,6.67,0.04951620101928711
"[7.1, 0.71, 0.0, 1.9, 0.08, 14.0, 35.0, 0.9972, 3.47, 0.55, 9.4]",,,,0.024190902709960938
"[7.8, 0.645, 0.0, 2.0, 0.0819999999999999, 8.0, 16.0, 0.9964, 3.38, 0.59, 9.8]",,,,0.02403116226196289
"[6.7, 0.675, 0.07, 2.4, 0.089, 17.0, 82.0, 0.9958, 3.35, 0.54, 10.1]",,,,0.025211572647094727
"[6.9, 0.685, 0.0, 2.5, 0.105, 22.0, 37.0, 0.9966, 3.46, 0.57, 10.6]",,,,0.01939535140991211
"[8.3, 0.655, 0.12, 2.3, 0.083, 15.0, 113.0, 0.9966, 3.17, 0.66, 9.8]","['6.7', '0.4', '0.55', '6.7', '0.083', '15', '113', '0.9966', '3.17', '0.66', '9.8']",6.685,6.685,0.022783279418945312
"[6.9, 0.605, 0.12, 10.7, 0.073, 40.0, 83.0, 0.9993, 3.45, 0.52, 9.4]",,,,0.020175933837890625
"[5.2, 0.32, 0.25, 1.8, 0.103, 13.0, 50.0, 0.9957, 3.38, 0.55, 9.2]",,,,0.020937442779541016
"[7.8, 0.645, 0.0, 5.5, 0.086, 5.0, 18.0, 0.9986, 3.4, 0.55, 9.6]",,,,0.01555490493774414
"[7.8, 0.6, 0.14, 2.4, 0.086, 3.0, 15.0, 0.9975, 3.42, 0.6, 10.8]","['4.451922448353392?', '0.2', '0.55', '6.7', '0.086', '3', '15', '0.9975', '3.42', '0.6', '10.8']",8.458077551646607?,8.458077551646607?,0.022444486618041992
"[8.1, 0.38, 0.28, 2.1, 0.066, 13.0, 30.0, 0.9968, 3.23, 0.73, 9.7]","['6.7', '0.4', '0.421403673693699?', '6.7', '0.066', '13', '30', '0.9968', '3.23', '0.73', '9.7']",6.161403673693699?,6.161403673693699?,0.023016929626464844
"[5.7, 1.13, 0.09, 1.5, 0.172, 7.0, 19.0, 0.994, 3.5, 0.48, 9.8]",,,,0.009822607040405273
"[8.8, 0.61, 0.3, 2.8, 0.088, 17.0, 46.0, 0.9976, 3.26, 0.51, 9.3]",,,,0.009863853454589844
"[7.5, 0.49, 0.2, 2.6, 0.332, 8.0, 14.0, 0.9968, 3.21, 0.9, 10.5]",,,,0.009479284286499023
"[6.8, 0.67, 0.02, 1.8, 0.05, 5.0, 11.0, 0.9962, 3.48, 0.52, 9.5]",,,,0.00940084457397461
"[4.6, 0.52, 0.15, 2.1, 0.054, 8.0, 65.0, 0.9934, 3.9, 0.56, 13.1]","['4.604572237235517?', '0.4', '0.546621053712198?', '6.7', '0.054', '8', '65', '0.9934', '3.9', '0.56', '13.1']",5.121193290947715?,5.121193290947715?,0.014850616455078125
"[7.7, 0.935, 0.43, 2.2, 0.114, 22.0, 114.0, 0.997, 3.25, 0.73, 9.2]",,,,0.009351015090942383
"[8.7, 0.29, 0.52, 1.6, 0.113, 12.0, 37.0, 0.9969, 3.25, 0.58, 9.5]",,,,0.015106201171875
"[6.4, 0.4, 0.23, 1.6, 0.066, 5.0, 12.0, 0.9958, 3.34, 0.56, 9.2]",,,,0.01077890396118164
"[5.6, 0.31, 0.37, 1.4, 0.074, 12.0, 96.0, 0.9954, 3.32, 0.58, 9.2]",,,,0.012941837310791016
"[8.8, 0.66, 0.26, 1.7, 0.074, 4.0, 23.0, 0.9971, 3.15, 0.74, 9.2]","['6.7', '0.4', '0.55', '6.7', '0.074', '4', '23', '0.9971', '3.15', '0.74', '9.2']",7.65,7.65,0.013736963272094727
"[6.6, 0.52, 0.04, 2.2, 0.069, 8.0, 15.0, 0.9956, 3.4, 0.63, 9.4]",,,,0.00893855094909668
"[6.6, 0.5, 0.04, 2.1, 0.068, 6.0, 14.0, 0.9955, 3.39, 0.64, 9.4]",,,,0.010233402252197266
"[8.6, 0.38, 0.36, 3.0, 0.081, 30.0, 119.0, 0.997, 3.2, 0.56, 9.4]","['4', '0.2', '0.55', '6.7', '0.081', '30', '119', '0.997', '3.2', '0.56', '9.4']",8.67,8.67,0.015456199645996094
"[7.6, 0.51, 0.15, 2.8, 0.11, 33.0, 73.0, 0.9955, 3.17, 0.63, 10.2]","['6.7', '0.4', '0.508733338190646?', '6.7', '0.11', '33', '73', '0.9955', '3.17', '0.63', '10.2']",5.268733338190646?,5.268733338190646?,0.013747453689575195
"[7.7, 0.62, 0.04, 3.8, 0.084, 25.0, 45.0, 0.9978, 3.34, 0.53, 9.5]",,,,0.016330242156982422
"[7.5, 0.63, 0.12, 5.1, 0.111, 50.0, 110.0, 0.9983, 3.26, 0.77, 9.4]","['6.7', '0.225639099083001?', '0.55', '6.7', '0.111', '50', '110', '0.9983', '3.26', '0.77', '9.4']",3.234360900916998?,3.234360900916998?,0.017138004302978516
"[7.8, 0.59, 0.18, 2.3, 0.076, 17.0, 54.0, 0.9975, 3.43, 0.59, 10.0]",,,,0.01010584831237793
"[7.3, 0.39, 0.31, 2.4, 0.074, 9.0, 46.0, 0.9962, 3.41, 0.54, 9.4]",,,,0.010500192642211914
"[8.8, 0.4, 0.4, 2.2, 0.079, 19.0, 52.0, 0.998, 3.44, 0.64, 9.2]",,,,0.0093994140625
"[7.7, 0.69, 0.49, 1.8, 0.115, 20.0, 112.0, 0.9968, 3.21, 0.71, 9.3]",,,,0.00989675521850586
"[7.5, 0.52, 0.16, 1.9, 0.085, 12.0, 35.0, 0.9968, 3.38, 0.62, 9.5]",,,,0.016984224319458008
